Categoria,Nombre,Ubicacion,Dimensiones,Tipo de archivo,Numero de Personas,Simulacion,Recortado,Comentarios
Tela,0178.jpg,Base/RMFD/RWMFD_part_1/0001/0178.jpg,169x256,.jpg,Singular,Simulado,NO_Recortado,.
Convencional,0179.jpg,Base/RMFD/RWMFD_part_1/0001/0179.jpg,171x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0180.jpg,Base/RMFD/RWMFD_part_1/0001/0180.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0181.jpg,Base/RMFD/RWMFD_part_1/0001/0181.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Otros,0182.jpg,Base/RMFD/RWMFD_part_1/0001/0182.jpg,248x256,.jpg,Singular,NO_Simulado,NO_Recortado,No es cubrebocas
Tela,0183.jpg,Base/RMFD/RWMFD_part_1/0001/0183.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0184.jpg,Base/RMFD/RWMFD_part_1/0001/0184.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0186.jpg,Base/RMFD/RWMFD_part_1/0001/0186.jpg,250x250,.jpg,Singular,Simulado,NO_Recortado,.
Otros,0187.jpg,Base/RMFD/RWMFD_part_1/0001/0187.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,No es cubrebocas
Convencional,0188.jpg,Base/RMFD/RWMFD_part_1/0001/0188.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,.
Clinico,0189.jpg,Base/RMFD/RWMFD_part_1/0001/0189.jpg,144x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0190.jpg,Base/RMFD/RWMFD_part_1/0001/0190.jpg,170x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0191.jpg,Base/RMFD/RWMFD_part_1/0001/0191.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0192.jpg,Base/RMFD/RWMFD_part_1/0001/0192.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0193.jpg,Base/RMFD/RWMFD_part_1/0001/0193.jpg,256x204,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0194.jpg,Base/RMFD/RWMFD_part_1/0001/0194.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0195.jpg,Base/RMFD/RWMFD_part_1/0001/0195.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0196.jpg,Base/RMFD/RWMFD_part_1/0001/0196.jpg,170x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0197.jpg,Base/RMFD/RWMFD_part_1/0001/0197.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0198.jpg,Base/RMFD/RWMFD_part_1/0001/0198.jpg,194x210,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0199.jpg,Base/RMFD/RWMFD_part_1/0001/0199.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Clinico,0200.jpg,Base/RMFD/RWMFD_part_1/0001/0200.jpg,240x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0201.jpg,Base/RMFD/RWMFD_part_1/0001/0201.jpg,300x244,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0202.jpg,Base/RMFD/RWMFD_part_1/0001/0202.jpg,200x200,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0203.jpg,Base/RMFD/RWMFD_part_1/0001/0203.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Clinico,0204.jpg,Base/RMFD/RWMFD_part_1/0001/0204.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0205.jpg,Base/RMFD/RWMFD_part_1/0001/0205.jpg,256x211,.jpg,Singular,Simulado,NO_Recortado,.
Convencional,0206.jpg,Base/RMFD/RWMFD_part_1/0001/0206.jpg,226x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,0207.jpg,Base/RMFD/RWMFD_part_1/0001/0207.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,.
Tela,0208.jpg,Base/RMFD/RWMFD_part_1/0001/0208.jpg,256x194,.jpg,Singular,Simulado,NO_Recortado,.
Tela,0209.jpg,Base/RMFD/RWMFD_part_1/0001/0209.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0210.jpg,Base/RMFD/RWMFD_part_1/0001/0210.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Clinico,0211.jpg,Base/RMFD/RWMFD_part_1/0001/0211.jpg,256x143,.jpg,Singular,NO_Simulado,NO_Recortado,.
Otros,0212.jpg,Base/RMFD/RWMFD_part_1/0001/0212.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Tela,0213.jpg,Base/RMFD/RWMFD_part_1/0001/0213.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Tela,0214.jpg,Base/RMFD/RWMFD_part_1/0001/0214.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Convencional,0215.jpg,Base/RMFD/RWMFD_part_1/0001/0215.jpg,256x187,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0216.jpg,Base/RMFD/RWMFD_part_1/0001/0216.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0217.jpg,Base/RMFD/RWMFD_part_1/0001/0217.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Convencional,0218.jpg,Base/RMFD/RWMFD_part_1/0001/0218.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,.
Convencional,0219.jpg,Base/RMFD/RWMFD_part_1/0001/0219.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0220.jpg,Base/RMFD/RWMFD_part_1/0001/0220.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0221.jpg,Base/RMFD/RWMFD_part_1/0001/0221.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0222.jpg,Base/RMFD/RWMFD_part_1/0001/0222.jpg,256x192,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0223.jpg,Base/RMFD/RWMFD_part_1/0001/0223.jpg,256x161,.jpg,Singular,Simulado,NO_Recortado,.
Convencional,0224.jpg,Base/RMFD/RWMFD_part_1/0001/0224.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,.
Tela,0225.jpg,Base/RMFD/RWMFD_part_1/0001/0225.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0226.jpg,Base/RMFD/RWMFD_part_1/0001/0226.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0228.jpg,Base/RMFD/RWMFD_part_1/0001/0228.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0229.jpg,Base/RMFD/RWMFD_part_1/0001/0229.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0230.jpg,Base/RMFD/RWMFD_part_1/0001/0230.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0231.jpg,Base/RMFD/RWMFD_part_1/0001/0231.jpg,235x256,.jpg,Singular,Simulado,NO_Recortado,.
Otros,0232.jpg,Base/RMFD/RWMFD_part_1/0001/0232.jpg,256x170,.jpg,Singular,NO_Simulado,NO_Recortado,No es cubrebocas
Otros,0233.jpg,Base/RMFD/RWMFD_part_1/0001/0233.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,No es cubrebocas
Convencional,0234.jpg,Base/RMFD/RWMFD_part_1/0001/0234.jpg,181x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0235.jpg,Base/RMFD/RWMFD_part_1/0001/0235.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0236.jpg,Base/RMFD/RWMFD_part_1/0001/0236.jpg,256x192,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0237.jpg,Base/RMFD/RWMFD_part_1/0001/0237.jpg,166x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0238.jpg,Base/RMFD/RWMFD_part_1/0001/0238.jpg,256x191,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0239.jpg,Base/RMFD/RWMFD_part_1/0001/0239.jpg,255x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0240.jpg,Base/RMFD/RWMFD_part_1/0001/0240.jpg,256x191,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0241.jpg,Base/RMFD/RWMFD_part_1/0001/0241.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0242.jpg,Base/RMFD/RWMFD_part_1/0001/0242.jpg,203x360,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0243.jpg,Base/RMFD/RWMFD_part_1/0001/0243.jpg,192x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0244.jpg,Base/RMFD/RWMFD_part_1/0001/0244.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Clinico,0245.jpg,Base/RMFD/RWMFD_part_1/0001/0245.jpg,192x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,0246.jpg,Base/RMFD/RWMFD_part_1/0001/0246.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,.
Convencional,0247.jpg,Base/RMFD/RWMFD_part_1/0001/0247.jpg,256x192,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0248.jpg,Base/RMFD/RWMFD_part_1/0001/0248.jpg,220x400,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0249.jpg,Base/RMFD/RWMFD_part_1/0001/0249.jpg,170x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0250.jpg,Base/RMFD/RWMFD_part_1/0001/0250.jpg,185x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,0251.jpg,Base/RMFD/RWMFD_part_1/0001/0251.jpg,160x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,0252.jpg,Base/RMFD/RWMFD_part_1/0001/0252.jpg,157x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0253.jpg,Base/RMFD/RWMFD_part_1/0001/0253.jpg,182x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,0254.jpg,Base/RMFD/RWMFD_part_1/0001/0254.jpg,188x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0255.jpg,Base/RMFD/RWMFD_part_1/0001/0255.jpg,160x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0256.jpg,Base/RMFD/RWMFD_part_1/0001/0256.jpg,170x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0257.jpg,Base/RMFD/RWMFD_part_1/0001/0257.jpg,170x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0258.jpg,Base/RMFD/RWMFD_part_1/0001/0258.jpg,256x192,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0259.jpg,Base/RMFD/RWMFD_part_1/0001/0259.jpg,300x200,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0260.jpg,Base/RMFD/RWMFD_part_1/0001/0260.jpg,256x256,.jpg,Singular,NO_Simulado,Recortado,.
Tela,0261.jpg,Base/RMFD/RWMFD_part_1/0001/0261.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Convencional,0262.jpg,Base/RMFD/RWMFD_part_1/0001/0262.jpg,204x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Clinico,0263.jpg,Base/RMFD/RWMFD_part_1/0001/0263.jpg,235x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0264.jpg,Base/RMFD/RWMFD_part_1/0001/0264.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Convencional,0265.jpg,Base/RMFD/RWMFD_part_1/0001/0265.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Otros,0266.jpg,Base/RMFD/RWMFD_part_1/0001/0266.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,No es cubrebocas
Tela,0267.jpg,Base/RMFD/RWMFD_part_1/0001/0267.jpg,200x200,.jpg,Singular,Simulado,NO_Recortado,.
Tela,0268.jpg,Base/RMFD/RWMFD_part_1/0001/0268.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Convencional,0269.jpg,Base/RMFD/RWMFD_part_1/0001/0269.jpg,256x192,.jpg,Singular,NO_Simulado,NO_Recortado,.
Otros,0270.jpg,Base/RMFD/RWMFD_part_1/0001/0270.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Convencional,0271.jpg,Base/RMFD/RWMFD_part_1/0001/0271.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0272.jpg,Base/RMFD/RWMFD_part_1/0001/0272.jpg,190x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0273.jpg,Base/RMFD/RWMFD_part_1/0001/0273.jpg,246x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0274.jpg,Base/RMFD/RWMFD_part_1/0001/0274.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0275.jpg,Base/RMFD/RWMFD_part_1/0001/0275.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,.
Tela,0276.jpg,Base/RMFD/RWMFD_part_1/0001/0276.jpg,256x144,.jpg,Singular,Simulado,Recortado,.
Convencional,0277.jpg,Base/RMFD/RWMFD_part_1/0001/0277.jpg,200x200,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0278.jpg,Base/RMFD/RWMFD_part_1/0001/0278.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0279.jpg,Base/RMFD/RWMFD_part_1/0001/0279.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0280.jpg,Base/RMFD/RWMFD_part_1/0001/0280.jpg,256x192,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0281.jpg,Base/RMFD/RWMFD_part_1/0001/0281.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Convencional,0282.jpg,Base/RMFD/RWMFD_part_1/0001/0282.jpg,200x200,.jpg,Singular,Simulado,NO_Recortado,.
Tela,0283.jpg,Base/RMFD/RWMFD_part_1/0001/0283.jpg,170x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0284.jpg,Base/RMFD/RWMFD_part_1/0001/0284.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0285.jpg,Base/RMFD/RWMFD_part_1/0001/0285.jpg,197x256,.jpg,Singular,Simulado,NO_Recortado,.
Tela,0286.jpg,Base/RMFD/RWMFD_part_1/0001/0286.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,.
Tela,0287.jpg,Base/RMFD/RWMFD_part_1/0001/0287.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Tela,0288.jpg,Base/RMFD/RWMFD_part_1/0001/0288.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,.
Tela,0289.jpg,Base/RMFD/RWMFD_part_1/0001/0289.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0290.jpg,Base/RMFD/RWMFD_part_1/0001/0290.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Convencional,0291.jpg,Base/RMFD/RWMFD_part_1/0001/0291.jpg,192x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,0292.jpg,Base/RMFD/RWMFD_part_1/0001/0292.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Tela,0293.jpg,Base/RMFD/RWMFD_part_1/0001/0293.jpg,256x251,.jpg,Singular,Simulado,NO_Recortado,.
Convencional,0294.jpg,Base/RMFD/RWMFD_part_1/0001/0294.jpg,200x200,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0295.jpg,Base/RMFD/RWMFD_part_1/0001/0295.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Tela,0296.jpg,Base/RMFD/RWMFD_part_1/0001/0296.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0297.jpg,Base/RMFD/RWMFD_part_1/0001/0297.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0298.jpg,Base/RMFD/RWMFD_part_1/0001/0298.jpg,256x142,.jpg,Singular,NO_Simulado,NO_Recortado,.
Otros,0299.jpg,Base/RMFD/RWMFD_part_1/0001/0299.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,No es cubrebocas
Convencional,0300.jpg,Base/RMFD/RWMFD_part_1/0001/0300.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Otros,0301.jpg,Base/RMFD/RWMFD_part_1/0001/0301.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,No es cubrebocas
Convencional,0000.jpg,Base/RMFD/RWMFD_part_1/0002/0000.jpg,167x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,0001.jpg,Base/RMFD/RWMFD_part_1/0002/0001.jpg,239x256,.jpg,Singular,Simulado,NO_Recortado,.
Clinico,0002.jpg,Base/RMFD/RWMFD_part_1/0002/0002.jpg,192x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0003.jpg,Base/RMFD/RWMFD_part_1/0002/0003.jpg,131x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Otros,0004.jpg,Base/RMFD/RWMFD_part_1/0002/0004.jpg,149x256,.jpg,Plural,NO_Simulado,NO_Recortado,Mal puesto
Convencional,0005.jpg,Base/RMFD/RWMFD_part_1/0002/0005.jpg,215x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0006.jpg,Base/RMFD/RWMFD_part_1/0002/0006.jpg,154x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0007.jpg,Base/RMFD/RWMFD_part_1/0002/0007.jpg,159x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0008.jpg,Base/RMFD/RWMFD_part_1/0002/0008.jpg,170x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0009.jpg,Base/RMFD/RWMFD_part_1/0002/0009.jpg,170x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Otros,0010.jpg,Base/RMFD/RWMFD_part_1/0002/0010.jpg,177x256,.jpg,Plural,NO_Simulado,NO_Recortado,No se ven cubrebicas
Clinico,0011.jpg,Base/RMFD/RWMFD_part_1/0002/0011.jpg,170x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,0012.jpg,Base/RMFD/RWMFD_part_1/0002/0012.jpg,224x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0013.jpg,Base/RMFD/RWMFD_part_1/0002/0013.jpg,192x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0014.jpg,Base/RMFD/RWMFD_part_1/0002/0014.jpg,144x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0015.jpg,Base/RMFD/RWMFD_part_1/0002/0015.jpg,144x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0016.jpg,Base/RMFD/RWMFD_part_1/0002/0016.jpg,172x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0017.jpg,Base/RMFD/RWMFD_part_1/0002/0017.jpg,202x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Clinico,0018.jpg,Base/RMFD/RWMFD_part_1/0002/0018.jpg,139x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Clinico_valvula,0019.jpg,Base/RMFD/RWMFD_part_1/0002/0019.jpg,189x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Otros,0020.jpg,Base/RMFD/RWMFD_part_1/0002/0020.jpg,170x256,.jpg,Plural,NO_Simulado,NO_Recortado,No se ven cubrebocas
Convencional,0021.jpg,Base/RMFD/RWMFD_part_1/0002/0021.jpg,170x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0022.jpg,Base/RMFD/RWMFD_part_1/0002/0022.jpg,171x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Clinico,0023.jpg,Base/RMFD/RWMFD_part_1/0002/0023.jpg,172x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0024.jpg,Base/RMFD/RWMFD_part_1/0002/0024.jpg,178x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0025.jpg,Base/RMFD/RWMFD_part_1/0002/0025.jpg,192x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0026.jpg,Base/RMFD/RWMFD_part_1/0002/0026.jpg,144x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0027.jpg,Base/RMFD/RWMFD_part_1/0002/0027.jpg,144x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0028.jpg,Base/RMFD/RWMFD_part_1/0002/0028.jpg,256x192,.jpg,Plural,NO_Simulado,NO_Recortado,.
Otros,0029.jpg,Base/RMFD/RWMFD_part_1/0002/0029.jpg,186x256,.jpg,Singular,NO_Simulado,NO_Recortado,No se ven cubrebocas
Convencional,0030.jpg,Base/RMFD/RWMFD_part_1/0002/0030.jpg,144x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0031.jpg,Base/RMFD/RWMFD_part_1/0002/0031.jpg,170x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0032.jpg,Base/RMFD/RWMFD_part_1/0002/0032.jpg,230x410,.jpg,Plural,NO_Simulado,NO_Recortado,.
Clinico,0033.jpg,Base/RMFD/RWMFD_part_1/0002/0033.jpg,171x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0034.jpg,Base/RMFD/RWMFD_part_1/0002/0034.jpg,170x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0035.jpg,Base/RMFD/RWMFD_part_1/0002/0035.jpg,170x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0036.jpg,Base/RMFD/RWMFD_part_1/0002/0036.jpg,171x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0037.jpg,Base/RMFD/RWMFD_part_1/0002/0037.jpg,170x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0038.jpg,Base/RMFD/RWMFD_part_1/0002/0038.jpg,136x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Clinico_valvula,0039.jpg,Base/RMFD/RWMFD_part_1/0002/0039.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Convencional,0040.jpg,Base/RMFD/RWMFD_part_1/0002/0040.jpg,144x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0041.jpg,Base/RMFD/RWMFD_part_1/0002/0041.jpg,169x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Otros,0042.jpg,Base/RMFD/RWMFD_part_1/0002/0042.jpg,170x256,.jpg,Singular,NO_Simulado,NO_Recortado,No se ven cubrebocas
Convencional,0043.jpg,Base/RMFD/RWMFD_part_1/0002/0043.jpg,144x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0044.jpg,Base/RMFD/RWMFD_part_1/0002/0044.jpg,170x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0045.jpg,Base/RMFD/RWMFD_part_1/0002/0045.jpg,144x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0047.jpg,Base/RMFD/RWMFD_part_1/0002/0047.jpg,128x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0048.jpg,Base/RMFD/RWMFD_part_1/0002/0048.jpg,153x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0049.jpg,Base/RMFD/RWMFD_part_1/0002/0049.jpg,192x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0050.jpg,Base/RMFD/RWMFD_part_1/0002/0050.jpg,144x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0051.jpg,Base/RMFD/RWMFD_part_1/0002/0051.jpg,170x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Clinico,0052.jpg,Base/RMFD/RWMFD_part_1/0002/0052.jpg,138x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,0053.jpg,Base/RMFD/RWMFD_part_1/0002/0053.jpg,144x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0054.jpg,Base/RMFD/RWMFD_part_1/0002/0054.jpg,256x229,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0055.jpg,Base/RMFD/RWMFD_part_1/0002/0055.jpg,143x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0056.jpg,Base/RMFD/RWMFD_part_1/0002/0056.jpg,170x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Sin_cubrebocas,0057.jpg,Base/RMFD/RWMFD_part_1/0002/0057.jpg,256x162,.jpg,Plural,NO_Simulado,NO_Recortado,.
Otros,0058.jpg,Base/RMFD/RWMFD_part_1/0002/0058.jpg,118x256,.jpg,Singular,NO_Simulado,NO_Recortado,No se ven cubrebocas
Convencional,0059.jpg,Base/RMFD/RWMFD_part_1/0002/0059.jpg,134x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Clinico,0060.jpg,Base/RMFD/RWMFD_part_1/0002/0060.jpg,170x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0061.jpg,Base/RMFD/RWMFD_part_1/0002/0061.jpg,157x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,0062.jpg,Base/RMFD/RWMFD_part_1/0002/0062.jpg,221x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Otros,0063.jpg,Base/RMFD/RWMFD_part_1/0002/0063.jpg,170x256,.jpg,Plural,NO_Simulado,NO_Recortado,Mal puesto
Tela,0064.jpg,Base/RMFD/RWMFD_part_1/0002/0064.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Tela,0065.jpg,Base/RMFD/RWMFD_part_1/0002/0065.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0066.jpg,Base/RMFD/RWMFD_part_1/0002/0066.jpg,256x170,.jpg,Singular,Simulado,NO_Recortado,.
Convencional,0067.jpg,Base/RMFD/RWMFD_part_1/0002/0067.jpg,169x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Otros,0068.jpg,Base/RMFD/RWMFD_part_1/0002/0068.jpg,256x119,.jpg,Plural,NO_Simulado,NO_Recortado,No es cubrebocas
Convencional,0069.jpg,Base/RMFD/RWMFD_part_1/0002/0069.jpg,158x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Clinico_valvula,0070.jpg,Base/RMFD/RWMFD_part_1/0002/0070.jpg,140x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,0071.jpg,Base/RMFD/RWMFD_part_1/0002/0071.jpg,170x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,0072.jpg,Base/RMFD/RWMFD_part_1/0002/0072.jpg,170x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,0073.jpg,Base/RMFD/RWMFD_part_1/0002/0073.jpg,170x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,0074.jpg,Base/RMFD/RWMFD_part_1/0002/0074.jpg,164x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Clinico,0075.jpg,Base/RMFD/RWMFD_part_1/0002/0075.jpg,170x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
